,source,target,source name,target name,value,type,source layer,target layer
3710,327,931,P37837,R-HSA-163754,0.02638188600540161,0,0,1
3711,327,931,P37837,R-HSA-163754,0.00364430695772171,1,0,1
3712,327,656,P37837,R-HSA-447115,0.02638188600540161,0,0,1
3713,327,656,P37837,R-HSA-447115,0.00364430695772171,1,0,1
3714,327,732,P37837,R-HSA-6791465,0.02638188600540161,0,0,1
3715,327,732,P37837,R-HSA-6791465,0.00364430695772171,1,0,1
3716,327,1103,P37837,R-HSA-71336,0.02638188600540161,0,0,1
3717,327,1103,P37837,R-HSA-71336,0.00364430695772171,1,0,1
3718,327,885,P37837,R-HSA-9755511,0.02638188600540161,0,0,1
3719,327,885,P37837,R-HSA-9755511,0.00364430695772171,1,0,1
3720,328,1181,P38646,R-HSA-1268020,0.0,0,0,1
3721,328,1181,P38646,R-HSA-1268020,0.0,1,0,1
3722,328,599,P38646,R-HSA-3371453,0.0,0,0,1
3723,328,599,P38646,R-HSA-3371453,0.0,1,0,1
3724,328,656,P38646,R-HSA-447115,0.0,0,0,1
3725,328,656,P38646,R-HSA-447115,0.0,1,0,1
3726,328,1123,P38646,R-HSA-8949613,0.0,0,0,1
3727,328,1123,P38646,R-HSA-8949613,0.0,1,0,1
3728,329,914,P39060,R-HSA-1442490,0.010226854126085528,0,0,1
3729,329,914,P39060,R-HSA-1442490,0.019058460160158573,1,0,1
3730,329,924,P39060,R-HSA-1592389,0.010226854126085528,0,0,1
3731,329,924,P39060,R-HSA-1592389,0.019058460160158573,1,0,1
3732,329,1213,P39060,R-HSA-216083,0.010226854126085528,0,0,1
3733,329,1213,P39060,R-HSA-216083,0.019058460160158573,1,0,1
3734,329,1219,P39060,R-HSA-3000157,0.010226854126085528,0,0,1
3735,329,1219,P39060,R-HSA-3000157,0.019058460160158573,1,0,1
3736,329,806,P39060,R-HSA-8948216,0.010226854126085528,0,0,1
3737,329,806,P39060,R-HSA-8948216,0.019058460160158573,1,0,1
3738,330,760,P40925,R-HSA-70263,0.0,0,0,1
3739,330,760,P40925,R-HSA-70263,0.0,1,0,1
3740,331,760,P40926,R-HSA-70263,0.0,0,0,1
3741,331,760,P40926,R-HSA-70263,0.0,1,0,1
3742,331,769,P40926,R-HSA-71403,0.0,0,0,1
3743,331,769,P40926,R-HSA-71403,0.0,1,0,1
3744,332,554,P41222,R-HSA-2142753,0.008653158089146018,0,0,1
3745,332,554,P41222,R-HSA-2142753,0.0010189907799940557,1,0,1
3746,332,1286,P41222,R-HSA-9690406,0.008653158089146018,0,0,1
3747,332,1286,P41222,R-HSA-9690406,0.0010189907799940557,1,0,1
3748,333,782,P42765,R-HSA-77289,0.0034959275973960756,0,0,1
3749,333,782,P42765,R-HSA-77289,0.0002876676560845226,1,0,1
3750,334,827,P43121,R-HSA-9012999,0.006408370755889336,0,0,1
3751,334,827,P43121,R-HSA-9012999,0.011825953117295285,1,0,1
3752,335,527,P43251,R-HSA-196780,0.0005288223997922614,0,0,1
3753,335,527,P43251,R-HSA-196780,0.0007359034905675798,1,0,1
3754,335,598,P43251,R-HSA-3323169,0.0005288223997922614,0,0,1
3755,335,598,P43251,R-HSA-3323169,0.0007359034905675798,1,0,1
3756,336,480,P48637,R-HSA-156590,0.0,0,0,1
3757,336,480,P48637,R-HSA-156590,0.0,1,0,1
3758,336,679,P48637,R-HSA-5579006,0.0,0,0,1
3759,336,679,P48637,R-HSA-5579006,0.0,1,0,1
3760,337,497,P48740,R-HSA-166663,0.0003284639504272491,0,0,1
3761,337,497,P48740,R-HSA-166663,0.0025182693905662747,1,0,1
3762,337,992,P48740,R-HSA-3000480,0.0003284639504272491,0,0,1
3763,337,992,P48740,R-HSA-3000480,0.0025182693905662747,1,0,1
3764,337,875,P48740,R-HSA-9694516,0.0003284639504272491,0,0,1
3765,337,875,P48740,R-HSA-9694516,0.0025182693905662747,1,0,1
3766,338,454,P49721,R-HSA-1168372,0.03137677311897278,0,0,1
3767,338,454,P49721,R-HSA-1168372,0.0549931526184082,1,0,1
3768,338,458,P49721,R-HSA-1234176,0.03137677311897278,0,0,1
3769,338,458,P49721,R-HSA-1234176,0.0549931526184082,1,0,1
3770,338,459,P49721,R-HSA-1236975,0.03137677311897278,0,0,1
3771,338,459,P49721,R-HSA-1236975,0.0549931526184082,1,0,1
3772,338,487,P49721,R-HSA-162909,0.03137677311897278,0,0,1
3773,338,487,P49721,R-HSA-162909,0.0549931526184082,1,0,1
3774,338,508,P49721,R-HSA-174143,0.03137677311897278,0,0,1
3775,338,508,P49721,R-HSA-174143,0.0549931526184082,1,0,1
3776,338,952,P49721,R-HSA-195253,0.03137677311897278,0,0,1
3777,338,952,P49721,R-HSA-195253,0.0549931526184082,1,0,1
3778,338,537,P49721,R-HSA-202424,0.03137677311897278,0,0,1
3779,338,537,P49721,R-HSA-202424,0.0549931526184082,1,0,1
3780,338,550,P49721,R-HSA-211733,0.03137677311897278,0,0,1
3781,338,550,P49721,R-HSA-211733,0.0549931526184082,1,0,1
3782,338,571,P49721,R-HSA-2555396,0.03137677311897278,0,0,1
3783,338,571,P49721,R-HSA-2555396,0.0549931526184082,1,0,1
3784,338,580,P49721,R-HSA-2871837,0.03137677311897278,0,0,1
3785,338,580,P49721,R-HSA-2871837,0.0549931526184082,1,0,1
3786,338,603,P49721,R-HSA-350562,0.03137677311897278,0,0,1
3787,338,603,P49721,R-HSA-350562,0.0549931526184082,1,0,1
3788,338,615,P49721,R-HSA-376176,0.03137677311897278,0,0,1
3789,338,615,P49721,R-HSA-376176,0.0549931526184082,1,0,1
3790,338,634,P49721,R-HSA-4086400,0.03137677311897278,0,0,1
3791,338,634,P49721,R-HSA-4086400,0.0549931526184082,1,0,1
3792,338,655,P49721,R-HSA-446652,0.03137677311897278,0,0,1
3793,338,655,P49721,R-HSA-446652,0.0549931526184082,1,0,1
3794,338,1035,P49721,R-HSA-450408,0.03137677311897278,0,0,1
3795,338,1035,P49721,R-HSA-450408,0.0549931526184082,1,0,1
3796,338,663,P49721,R-HSA-4641257,0.03137677311897278,0,0,1
3797,338,663,P49721,R-HSA-4641257,0.0549931526184082,1,0,1
3798,338,664,P49721,R-HSA-4641258,0.03137677311897278,0,0,1
3799,338,664,P49721,R-HSA-4641258,0.0549931526184082,1,0,1
3800,338,1051,P49721,R-HSA-5358346,0.03137677311897278,0,0,1
3801,338,1051,P49721,R-HSA-5358346,0.0549931526184082,1,0,1
3802,338,673,P49721,R-HSA-5362768,0.03137677311897278,0,0,1
3803,338,673,P49721,R-HSA-5362768,0.0549931526184082,1,0,1
3804,338,684,P49721,R-HSA-5607764,0.03137677311897278,0,0,1
3805,338,684,P49721,R-HSA-5607764,0.0549931526184082,1,0,1
3806,338,686,P49721,R-HSA-5610780,0.03137677311897278,0,0,1
3807,338,686,P49721,R-HSA-5610780,0.0549931526184082,1,0,1
3808,338,687,P49721,R-HSA-5610783,0.03137677311897278,0,0,1
3809,338,687,P49721,R-HSA-5610783,0.0549931526184082,1,0,1
3810,338,688,P49721,R-HSA-5610785,0.03137677311897278,0,0,1
3811,338,688,P49721,R-HSA-5610785,0.0549931526184082,1,0,1
3812,338,1068,P49721,R-HSA-5632684,0.03137677311897278,0,0,1
3813,338,1068,P49721,R-HSA-5632684,0.0549931526184082,1,0,1
3814,338,707,P49721,R-HSA-5673001,0.03137677311897278,0,0,1
3815,338,707,P49721,R-HSA-5673001,0.0549931526184082,1,0,1
3816,338,709,P49721,R-HSA-5676590,0.03137677311897278,0,0,1
3817,338,709,P49721,R-HSA-5676590,0.0549931526184082,1,0,1
3818,338,710,P49721,R-HSA-5678895,0.03137677311897278,0,0,1
3819,338,710,P49721,R-HSA-5678895,0.0549931526184082,1,0,1
3820,338,1077,P49721,R-HSA-5687128,0.03137677311897278,0,0,1
3821,338,1077,P49721,R-HSA-5687128,0.0549931526184082,1,0,1
3822,338,718,P49721,R-HSA-5689603,0.03137677311897278,0,0,1
3823,338,718,P49721,R-HSA-5689603,0.0549931526184082,1,0,1
3824,338,719,P49721,R-HSA-5689880,0.03137677311897278,0,0,1
3825,338,719,P49721,R-HSA-5689880,0.0549931526184082,1,0,1
3826,338,742,P49721,R-HSA-6807070,0.03137677311897278,0,0,1
3827,338,742,P49721,R-HSA-6807070,0.0549931526184082,1,0,1
3828,338,750,P49721,R-HSA-68949,0.03137677311897278,0,0,1
3829,338,750,P49721,R-HSA-68949,0.0549931526184082,1,0,1
3830,338,751,P49721,R-HSA-69017,0.03137677311897278,0,0,1
3831,338,751,P49721,R-HSA-69017,0.0549931526184082,1,0,1
3832,338,752,P49721,R-HSA-69206,0.03137677311897278,0,0,1
3833,338,752,P49721,R-HSA-69206,0.0549931526184082,1,0,1
3834,338,753,P49721,R-HSA-69275,0.03137677311897278,0,0,1
3835,338,753,P49721,R-HSA-69275,0.0549931526184082,1,0,1
3836,338,755,P49721,R-HSA-69580,0.03137677311897278,0,0,1
3837,338,755,P49721,R-HSA-69580,0.0549931526184082,1,0,1
3838,338,756,P49721,R-HSA-69613,0.03137677311897278,0,0,1
3839,338,756,P49721,R-HSA-69613,0.0549931526184082,1,0,1
3840,338,757,P49721,R-HSA-69656,0.03137677311897278,0,0,1
3841,338,757,P49721,R-HSA-69656,0.0549931526184082,1,0,1
3842,338,778,P49721,R-HSA-75815,0.03137677311897278,0,0,1
3843,338,778,P49721,R-HSA-75815,0.0549931526184082,1,0,1
3844,338,800,P49721,R-HSA-8878159,0.03137677311897278,0,0,1
3845,338,800,P49721,R-HSA-8878159,0.0549931526184082,1,0,1
3846,338,801,P49721,R-HSA-8878166,0.03137677311897278,0,0,1
3847,338,801,P49721,R-HSA-8878166,0.0549931526184082,1,0,1
3848,338,802,P49721,R-HSA-8878171,0.03137677311897278,0,0,1
3849,338,802,P49721,R-HSA-8878171,0.0549931526184082,1,0,1
3850,338,1124,P49721,R-HSA-8951664,0.03137677311897278,0,0,1
3851,338,1124,P49721,R-HSA-8951664,0.0549931526184082,1,0,1
3852,338,840,P49721,R-HSA-9604323,0.03137677311897278,0,0,1
3853,338,840,P49721,R-HSA-9604323,0.0549931526184082,1,0,1
3854,338,885,P49721,R-HSA-9755511,0.03137677311897278,0,0,1
3855,338,885,P49721,R-HSA-9755511,0.0549931526184082,1,0,1
3856,338,889,P49721,R-HSA-983168,0.03137677311897278,0,0,1
3857,338,889,P49721,R-HSA-983168,0.0549931526184082,1,0,1
3858,339,1213,P49747,R-HSA-216083,0.01674083173274994,0,0,1
3859,339,1213,P49747,R-HSA-216083,0.031197715550661087,1,0,1
3860,339,1221,P49747,R-HSA-3000178,0.01674083173274994,0,0,1
3861,339,1221,P49747,R-HSA-3000178,0.031197715550661087,1,0,1
3862,340,453,P49908,R-HSA-114608,0.00020316225272836163,0,0,1
3863,340,453,P49908,R-HSA-114608,3.8155623497004856e-05,1,0,1
3864,341,1085,P49913,R-HSA-6798695,4.535290281637572e-06,0,0,1
3865,341,1085,P49913,R-HSA-6798695,4.8530460298934484e-05,1,0,1
3866,342,914,P50281,R-HSA-1442490,0.0,0,0,1
3867,342,914,P50281,R-HSA-1442490,0.0,1,0,1
3868,342,924,P50281,R-HSA-1592389,0.0,0,0,1
3869,342,924,P50281,R-HSA-1592389,0.0,1,0,1
3870,343,492,P51884,R-HSA-1638074,0.008267443324439228,0,0,1
3871,343,492,P51884,R-HSA-1638074,0.03775280815316364,1,0,1
3872,343,1213,P51884,R-HSA-216083,0.008267443324439228,0,0,1
3873,343,1213,P51884,R-HSA-216083,0.03775280815316364,1,0,1
3874,343,1221,P51884,R-HSA-3000178,0.008267443324439228,0,0,1
3875,343,1221,P51884,R-HSA-3000178,0.03775280815316364,1,0,1
3876,343,606,P51884,R-HSA-3560782,0.008267443324439228,0,0,1
3877,343,606,P51884,R-HSA-3560782,0.03775280815316364,1,0,1
3878,344,1116,P52758,R-HSA-8849175,0.0,0,0,1
3879,344,1116,P52758,R-HSA-8849175,0.0,1,0,1
3880,345,1085,P54108,R-HSA-6798695,6.602530156669672e-05,0,0,1
3881,345,1085,P54108,R-HSA-6798695,0.0007065123063512146,1,0,1
3882,346,898,P54652,R-HSA-1221632,0.0,0,0,1
3883,346,898,P54652,R-HSA-1221632,0.0,1,0,1
3884,346,599,P54652,R-HSA-3371453,0.0,0,0,1
3885,346,599,P54652,R-HSA-3371453,0.0,1,0,1
3886,346,1001,P54652,R-HSA-3371497,0.0,0,0,1
3887,346,1001,P54652,R-HSA-3371497,0.0,1,0,1
3888,346,602,P54652,R-HSA-3371571,0.0,0,0,1
3889,346,602,P54652,R-HSA-3371571,0.0,1,0,1
3890,347,971,P55083,R-HSA-2129379,0.011368416622281075,0,0,1
3891,347,971,P55083,R-HSA-2129379,0.021185841970145704,1,0,1
3892,348,638,P55290,R-HSA-418990,0.0,0,0,1
3893,348,638,P55290,R-HSA-418990,0.0,1,0,1
3894,349,474,P59665,R-HSA-1461973,0.00013409142648015404,0,0,1
3895,349,474,P59665,R-HSA-1461973,0.0014348626224091276,1,0,1
3896,349,1085,P59665,R-HSA-6798695,0.00013409142648015404,0,0,1
3897,349,1085,P59665,R-HSA-6798695,0.0014348626224091276,1,0,1
3898,350,758,P60174,R-HSA-70171,0.0,0,0,1
3899,350,758,P60174,R-HSA-70171,0.0,1,0,1
3900,350,760,P60174,R-HSA-70263,0.0,0,0,1
3901,350,760,P60174,R-HSA-70263,0.0,1,0,1
3902,351,523,P60660,R-HSA-195258,0.04053836511448026,0,0,1
3903,351,523,P60660,R-HSA-195258,0.005626608466263861,1,0,1
3904,351,576,P60660,R-HSA-2682334,0.04053836511448026,0,0,1
3905,351,576,P60660,R-HSA-2682334,0.005626608466263861,1,0,1
3906,351,612,P60660,R-HSA-373755,0.04053836511448026,0,0,1
3907,351,612,P60660,R-HSA-373755,0.005626608466263861,1,0,1
3908,351,1233,P60660,R-HSA-445355,0.04053836511448026,0,0,1
3909,351,1233,P60660,R-HSA-445355,0.005626608466263861,1,0,1
3910,352,915,P60709,R-HSA-1445148,0.009310661442577839,0,0,1
3911,352,915,P60709,R-HSA-1445148,0.0719450794160366,1,0,1
3912,352,517,P60709,R-HSA-190828,0.009310661442577839,0,0,1
3913,352,517,P60709,R-HSA-190828,0.0719450794160366,1,0,1
3914,352,523,P60709,R-HSA-195258,0.009310661442577839,0,0,1
3915,352,523,P60709,R-HSA-195258,0.0719450794160366,1,0,1
3916,352,540,P60709,R-HSA-2029482,0.009310661442577839,0,0,1
3917,352,540,P60709,R-HSA-2029482,0.0719450794160366,1,0,1
3918,352,576,P60709,R-HSA-2682334,0.009310661442577839,0,0,1
3919,352,576,P60709,R-HSA-2682334,0.0719450794160366,1,0,1
3920,352,998,P60709,R-HSA-3214847,0.009310661442577839,0,0,1
3921,352,998,P60709,R-HSA-3214847,0.0719450794160366,1,0,1
3922,352,613,P60709,R-HSA-373760,0.009310661442577839,0,0,1
3923,352,613,P60709,R-HSA-373760,0.0719450794160366,1,0,1
3924,352,627,P60709,R-HSA-389958,0.009310661442577839,0,0,1
3925,352,627,P60709,R-HSA-389958,0.0719450794160366,1,0,1
3926,352,638,P60709,R-HSA-418990,0.009310661442577839,0,0,1
3927,352,638,P60709,R-HSA-418990,0.0719450794160366,1,0,1
3928,352,649,P60709,R-HSA-4420097,0.009310661442577839,0,0,1
3929,352,649,P60709,R-HSA-4420097,0.0719450794160366,1,0,1
3930,352,668,P60709,R-HSA-5250924,0.009310661442577839,0,0,1
3931,352,668,P60709,R-HSA-5250924,0.0719450794160366,1,0,1
3932,352,707,P60709,R-HSA-5673001,0.009310661442577839,0,0,1
3933,352,707,P60709,R-HSA-5673001,0.0719450794160366,1,0,1
3934,352,718,P60709,R-HSA-5689603,0.009310661442577839,0,0,1
3935,352,718,P60709,R-HSA-5689603,0.0719450794160366,1,0,1
3936,352,726,P60709,R-HSA-5696394,0.009310661442577839,0,0,1
3937,352,726,P60709,R-HSA-5696394,0.0719450794160366,1,0,1
3938,352,736,P60709,R-HSA-6802946,0.009310661442577839,0,0,1
3939,352,736,P60709,R-HSA-6802946,0.0719450794160366,1,0,1
3940,352,737,P60709,R-HSA-6802948,0.009310661442577839,0,0,1
3941,352,737,P60709,R-HSA-6802948,0.0719450794160366,1,0,1
3942,352,738,P60709,R-HSA-6802949,0.009310661442577839,0,0,1
3943,352,738,P60709,R-HSA-6802949,0.0719450794160366,1,0,1
3944,352,739,P60709,R-HSA-6802952,0.009310661442577839,0,0,1
3945,352,739,P60709,R-HSA-6802952,0.0719450794160366,1,0,1
3946,352,740,P60709,R-HSA-6802955,0.009310661442577839,0,0,1
3947,352,740,P60709,R-HSA-6802955,0.0719450794160366,1,0,1
3948,352,827,P60709,R-HSA-9012999,0.009310661442577839,0,0,1
3949,352,827,P60709,R-HSA-9012999,0.0719450794160366,1,0,1
3950,352,854,P60709,R-HSA-9656223,0.009310661442577839,0,0,1
3951,352,854,P60709,R-HSA-9656223,0.0719450794160366,1,0,1
3952,352,1159,P60709,R-HSA-9662360,0.009310661442577839,0,0,1
3953,352,1159,P60709,R-HSA-9662360,0.0719450794160366,1,0,1
3954,352,1160,P60709,R-HSA-9662361,0.009310661442577839,0,0,1
3955,352,1160,P60709,R-HSA-9662361,0.0719450794160366,1,0,1
3956,352,861,P60709,R-HSA-9664407,0.009310661442577839,0,0,1
3957,352,861,P60709,R-HSA-9664407,0.0719450794160366,1,0,1
3958,353,454,P60900,R-HSA-1168372,0.0,0,0,1
3959,353,454,P60900,R-HSA-1168372,0.0,1,0,1
3960,353,458,P60900,R-HSA-1234176,0.0,0,0,1
3961,353,458,P60900,R-HSA-1234176,0.0,1,0,1
3962,353,459,P60900,R-HSA-1236975,0.0,0,0,1
3963,353,459,P60900,R-HSA-1236975,0.0,1,0,1
3964,353,487,P60900,R-HSA-162909,0.0,0,0,1
3965,353,487,P60900,R-HSA-162909,0.0,1,0,1
3966,353,508,P60900,R-HSA-174143,0.0,0,0,1
3967,353,508,P60900,R-HSA-174143,0.0,1,0,1
3968,353,952,P60900,R-HSA-195253,0.0,0,0,1
3969,353,952,P60900,R-HSA-195253,0.0,1,0,1
3970,353,537,P60900,R-HSA-202424,0.0,0,0,1
3971,353,537,P60900,R-HSA-202424,0.0,1,0,1
3972,353,550,P60900,R-HSA-211733,0.0,0,0,1
3973,353,550,P60900,R-HSA-211733,0.0,1,0,1
3974,353,571,P60900,R-HSA-2555396,0.0,0,0,1
3975,353,571,P60900,R-HSA-2555396,0.0,1,0,1
3976,353,580,P60900,R-HSA-2871837,0.0,0,0,1
3977,353,580,P60900,R-HSA-2871837,0.0,1,0,1
3978,353,603,P60900,R-HSA-350562,0.0,0,0,1
3979,353,603,P60900,R-HSA-350562,0.0,1,0,1
3980,353,615,P60900,R-HSA-376176,0.0,0,0,1
3981,353,615,P60900,R-HSA-376176,0.0,1,0,1
3982,353,634,P60900,R-HSA-4086400,0.0,0,0,1
3983,353,634,P60900,R-HSA-4086400,0.0,1,0,1
3984,353,655,P60900,R-HSA-446652,0.0,0,0,1
3985,353,655,P60900,R-HSA-446652,0.0,1,0,1
3986,353,1035,P60900,R-HSA-450408,0.0,0,0,1
3987,353,1035,P60900,R-HSA-450408,0.0,1,0,1
3988,353,663,P60900,R-HSA-4641257,0.0,0,0,1
3989,353,663,P60900,R-HSA-4641257,0.0,1,0,1
3990,353,664,P60900,R-HSA-4641258,0.0,0,0,1
3991,353,664,P60900,R-HSA-4641258,0.0,1,0,1
3992,353,1051,P60900,R-HSA-5358346,0.0,0,0,1
3993,353,1051,P60900,R-HSA-5358346,0.0,1,0,1
3994,353,673,P60900,R-HSA-5362768,0.0,0,0,1
3995,353,673,P60900,R-HSA-5362768,0.0,1,0,1
3996,353,684,P60900,R-HSA-5607764,0.0,0,0,1
3997,353,684,P60900,R-HSA-5607764,0.0,1,0,1
3998,353,686,P60900,R-HSA-5610780,0.0,0,0,1
3999,353,686,P60900,R-HSA-5610780,0.0,1,0,1
4000,353,687,P60900,R-HSA-5610783,0.0,0,0,1
4001,353,687,P60900,R-HSA-5610783,0.0,1,0,1
4002,353,688,P60900,R-HSA-5610785,0.0,0,0,1
4003,353,688,P60900,R-HSA-5610785,0.0,1,0,1
4004,353,1068,P60900,R-HSA-5632684,0.0,0,0,1
4005,353,1068,P60900,R-HSA-5632684,0.0,1,0,1
4006,353,707,P60900,R-HSA-5673001,0.0,0,0,1
4007,353,707,P60900,R-HSA-5673001,0.0,1,0,1
4008,353,709,P60900,R-HSA-5676590,0.0,0,0,1
4009,353,709,P60900,R-HSA-5676590,0.0,1,0,1
4010,353,710,P60900,R-HSA-5678895,0.0,0,0,1
4011,353,710,P60900,R-HSA-5678895,0.0,1,0,1
4012,353,1077,P60900,R-HSA-5687128,0.0,0,0,1
4013,353,1077,P60900,R-HSA-5687128,0.0,1,0,1
4014,353,718,P60900,R-HSA-5689603,0.0,0,0,1
4015,353,718,P60900,R-HSA-5689603,0.0,1,0,1
4016,353,719,P60900,R-HSA-5689880,0.0,0,0,1
4017,353,719,P60900,R-HSA-5689880,0.0,1,0,1
4018,353,742,P60900,R-HSA-6807070,0.0,0,0,1
4019,353,742,P60900,R-HSA-6807070,0.0,1,0,1
4020,353,750,P60900,R-HSA-68949,0.0,0,0,1
4021,353,750,P60900,R-HSA-68949,0.0,1,0,1
4022,353,751,P60900,R-HSA-69017,0.0,0,0,1
4023,353,751,P60900,R-HSA-69017,0.0,1,0,1
4024,353,752,P60900,R-HSA-69206,0.0,0,0,1
4025,353,752,P60900,R-HSA-69206,0.0,1,0,1
4026,353,753,P60900,R-HSA-69275,0.0,0,0,1
4027,353,753,P60900,R-HSA-69275,0.0,1,0,1
4028,353,755,P60900,R-HSA-69580,0.0,0,0,1
4029,353,755,P60900,R-HSA-69580,0.0,1,0,1
4030,353,756,P60900,R-HSA-69613,0.0,0,0,1
4031,353,756,P60900,R-HSA-69613,0.0,1,0,1
4032,353,757,P60900,R-HSA-69656,0.0,0,0,1
4033,353,757,P60900,R-HSA-69656,0.0,1,0,1
4034,353,778,P60900,R-HSA-75815,0.0,0,0,1
4035,353,778,P60900,R-HSA-75815,0.0,1,0,1
4036,353,800,P60900,R-HSA-8878159,0.0,0,0,1
4037,353,800,P60900,R-HSA-8878159,0.0,1,0,1
4038,353,801,P60900,R-HSA-8878166,0.0,0,0,1
4039,353,801,P60900,R-HSA-8878166,0.0,1,0,1
4040,353,802,P60900,R-HSA-8878171,0.0,0,0,1
4041,353,802,P60900,R-HSA-8878171,0.0,1,0,1
4042,353,1124,P60900,R-HSA-8951664,0.0,0,0,1
4043,353,1124,P60900,R-HSA-8951664,0.0,1,0,1
4044,353,840,P60900,R-HSA-9604323,0.0,0,0,1
4045,353,840,P60900,R-HSA-9604323,0.0,1,0,1
4046,353,885,P60900,R-HSA-9755511,0.0,0,0,1
4047,353,885,P60900,R-HSA-9755511,0.0,1,0,1
4048,353,889,P60900,R-HSA-983168,0.0,0,0,1
4049,353,889,P60900,R-HSA-983168,0.0,1,0,1
4050,354,915,P61026,R-HSA-1445148,0.0,0,0,1
4051,354,915,P61026,R-HSA-1445148,0.0,1,0,1
4052,354,1085,P61026,R-HSA-6798695,0.0,0,0,1
4053,354,1085,P61026,R-HSA-6798695,0.0,1,0,1
4054,354,1120,P61026,R-HSA-8873719,0.0,0,0,1
4055,354,1120,P61026,R-HSA-8873719,0.0,1,0,1
4056,354,798,P61026,R-HSA-8876198,0.0,0,0,1
4057,354,798,P61026,R-HSA-8876198,0.0,1,0,1
4058,355,1085,P61626,R-HSA-6798695,0.00018139658081963716,0,0,1
4059,355,1085,P61626,R-HSA-6798695,0.0009819327649893239,1,0,1
4060,355,1291,P61626,R-HSA-977225,0.00018139658081963716,0,0,1
4061,355,1291,P61626,R-HSA-977225,0.0009819327649893239,1,0,1
4062,356,459,P61769,R-HSA-1236975,0.00018054957981803455,0,0,1
4063,356,459,P61769,R-HSA-1236975,0.0006083220418076962,1,0,1
4064,356,487,P61769,R-HSA-162909,0.00018054957981803455,0,0,1
4065,356,487,P61769,R-HSA-162909,0.0006083220418076962,1,0,1
4066,356,954,P61769,R-HSA-198933,0.00018054957981803455,0,0,1
4067,356,954,P61769,R-HSA-198933,0.0006083220418076962,1,0,1
4068,356,565,P61769,R-HSA-2424491,0.00018054957981803455,0,0,1
4069,356,565,P61769,R-HSA-2424491,0.0006083220418076962,1,0,1
4070,356,1085,P61769,R-HSA-6798695,0.00018054957981803455,0,0,1
4071,356,1085,P61769,R-HSA-6798695,0.0006083220418076962,1,0,1
4072,356,784,P61769,R-HSA-877300,0.00018054957981803455,0,0,1
4073,356,784,P61769,R-HSA-877300,0.0006083220418076962,1,0,1
4074,356,850,P61769,R-HSA-9637628,0.00018054957981803455,0,0,1
4075,356,850,P61769,R-HSA-9637628,0.0006083220418076962,1,0,1
4076,356,875,P61769,R-HSA-9694516,0.00018054957981803455,0,0,1
4077,356,875,P61769,R-HSA-9694516,0.0006083220418076962,1,0,1
4078,356,1291,P61769,R-HSA-977225,0.00018054957981803455,0,0,1
4079,356,1291,P61769,R-HSA-977225,0.0006083220418076962,1,0,1
4080,356,890,P61769,R-HSA-983170,0.00018054957981803455,0,0,1
4081,356,890,P61769,R-HSA-983170,0.0006083220418076962,1,0,1
4082,357,1085,P61916,R-HSA-6798695,0.0,0,0,1
4083,357,1085,P61916,R-HSA-6798695,0.0,1,0,1
4084,357,819,P61916,R-HSA-8964038,0.0,0,0,1
4085,357,819,P61916,R-HSA-8964038,0.0,1,0,1
4086,358,451,P61981,R-HSA-114452,0.0,0,0,1
4087,358,451,P61981,R-HSA-114452,0.0,1,0,1
4088,358,915,P61981,R-HSA-1445148,0.0,0,0,1
4089,358,915,P61981,R-HSA-1445148,0.0,1,0,1
4090,358,523,P61981,R-HSA-195258,0.0,0,0,1
4091,358,523,P61981,R-HSA-195258,0.0,1,0,1
4092,358,607,P61981,R-HSA-3700989,0.0,0,0,1
4093,358,607,P61981,R-HSA-3700989,0.0,1,0,1
4094,358,1064,P61981,R-HSA-5620912,0.0,0,0,1
4095,358,1064,P61981,R-HSA-5620912,0.0,1,0,1
4096,358,749,P61981,R-HSA-68877,0.0,0,0,1
4097,358,749,P61981,R-HSA-68877,0.0,1,0,1
4098,358,753,P61981,R-HSA-69275,0.0,0,0,1
4099,358,753,P61981,R-HSA-69275,0.0,1,0,1
4100,358,754,P61981,R-HSA-69473,0.0,0,0,1
4101,358,754,P61981,R-HSA-69473,0.0,1,0,1
4102,358,845,P61981,R-HSA-9614085,0.0,0,0,1
4103,358,845,P61981,R-HSA-9614085,0.0,1,0,1
4104,358,875,P61981,R-HSA-9694516,0.0,0,0,1
4105,358,875,P61981,R-HSA-9694516,0.0,1,0,1
4106,359,451,P62258,R-HSA-114452,0.10692723989486694,0,0,1
4107,359,451,P62258,R-HSA-114452,0.08280795812606812,1,0,1
4108,359,915,P62258,R-HSA-1445148,0.10692723989486694,0,0,1
4109,359,915,P62258,R-HSA-1445148,0.08280795812606812,1,0,1
4110,359,523,P62258,R-HSA-195258,0.10692723989486694,0,0,1
4111,359,523,P62258,R-HSA-195258,0.08280795812606812,1,0,1
4112,359,1209,P62258,R-HSA-2028269,0.10692723989486694,0,0,1
4113,359,1209,P62258,R-HSA-2028269,0.08280795812606812,1,0,1
4114,359,546,P62258,R-HSA-204998,0.10692723989486694,0,0,1
4115,359,546,P62258,R-HSA-204998,0.08280795812606812,1,0,1
4116,359,599,P62258,R-HSA-3371453,0.10692723989486694,0,0,1
4117,359,599,P62258,R-HSA-3371453,0.08280795812606812,1,0,1
4118,359,601,P62258,R-HSA-3371511,0.10692723989486694,0,0,1
4119,359,601,P62258,R-HSA-3371511,0.08280795812606812,1,0,1
4120,359,607,P62258,R-HSA-3700989,0.10692723989486694,0,0,1
